"","past_pat_year_visit","Tot_Abund","Obl_Abund","Obl_Fac_Abund","Tot_Rich","Obl_Rich","Obl_Fac_Rich","past_pat_year","observer","start_time","clouds","wind","precipitation","cattle_interference","julian_date","year","pasture_id","patch_id","visit","area_surveyed","transect_length"
"766","KLN_W_2017_2",3,3,3,2,2,2,"KLN_W_2017","SR",7.46666666666667,"Clear","8-12","None",FALSE,161,2017,"KLN","W","2",3,300
"767","KLN_W_2017_3",6,5,6,3,2,3,"KLN_W_2017","JJC",6.65,"Clear","0-1","None",FALSE,178,2017,"KLN","W","3",3,300
"768","KLN_W_2017_4",7,5,5,5,4,4,"KLN_W_2017","ALL",6.36666666666667,"Clear","0-1","None",FALSE,189,2017,"KLN","W","4",3,300
"769","KLN_W_2017_5",3,3,3,3,3,3,"KLN_W_2017","JJC",8.06666666666667,"Clear","1-3","None",FALSE,204,2017,"KLN","W","5",3,300
"770","KLN_W_2018_1",1,1,1,1,1,1,"KLN_W_2018","JJC",8.93333333333333,"Clear","4-7","None",FALSE,146,2018,"KLN","W","1",3,300
"771","KLN_W_2018_2",3,2,3,2,1,2,"KLN_W_2018","TMS",8.08333333333333,"M. Cloudy","1-3","None",FALSE,161,2018,"KLN","W","2",3,300
"772","KLN_W_2018_3",2,2,2,2,2,2,"KLN_W_2018","SR",7.4,"Overcast","1-3","None",FALSE,174,2018,"KLN","W","3",3,300
"773","KLN_W_2018_4",1,NA,1,1,NA,1,"KLN_W_2018","TMS",6.51666666666667,"Clear","0-1","None",FALSE,190,2018,"KLN","W","4",3,300
"774","KLN_W_2018_5",7,2,7,4,2,4,"KLN_W_2018","BJE",9.3,"Overcast","8-12","None",FALSE,199,2018,"KLN","W","5",3,300
"775","KLN_W_2021_1",4,1,3,3,1,2,"KLN_W_2021","JEM",7.08333333333333,"Clear","1-3","None",FALSE,154,2021,"KLN","W","1",2.75,275
"776","KLN_W_2021_3",1,1,1,1,1,1,"KLN_W_2021","JEM",6.5,"Overcast","0-1","None",FALSE,179,2021,"KLN","W","3",2.75,275
"777","KLN_W_2021_4",2,1,2,2,1,2,"KLN_W_2021","JNA",9.38333333333333,"Clear","1-3","None",FALSE,186,2021,"KLN","W","4",2.75,275
"778","KLN_W_2022_2",11,11,11,3,3,3,"KLN_W_2022","WPT",6.48333333333333,"Clear","4-7","None",TRUE,170,2022,"KLN","W","2",2.75,275
"779","KLN_W_2022_3",10,7,10,4,2,4,"KLN_W_2022","JLS",7.35,"P. Cloudy","4-7","None",FALSE,180,2022,"KLN","W","3",2.75,275
"780","KLN_W_2022_4",4,3,4,3,2,3,"KLN_W_2022","JJC",6.53333333333333,"Overcast","1-3","None",FALSE,190,2022,"KLN","W","4",2.75,275
"781","KLN_W_2023_1",7,6,6,4,3,3,"KLN_W_2023","WPT",9.6,"Overcast","4Q","None",FALSE,158,2023,"KLN","W","1",2.75,275
"782","KLN_W_2023_2",6,5,6,5,4,5,"KLN_W_2023","JJC",6.95,"Clear","0-1","None",FALSE,171,2023,"KLN","W","2",2.75,275
"783","KLN_W_2023_3",5,3,5,3,1,3,"KLN_W_2023","JLS",6.61666666666667,"M. Cloudy","1-3","None",FALSE,178,2023,"KLN","W","3",2.75,275
"784","KLN_W_2023_4",7,4,4,4,3,3,"KLN_W_2023","JJC",9.38333333333333,"Overcast","4-7","None",FALSE,189,2023,"KLN","W","4",2.75,275
"785","KLN_W_2023_5",10,10,10,3,3,3,"KLN_W_2023","JLS",6.13333333333333,"Overcast","1-3","None",FALSE,194,2023,"KLN","W","5",2.75,275
"786","KLT_E_2007_1",29,8,28,9,5,8,"KLT_E_2007","FP",NA,"Overcast","8-12","Showers/Intermittent",FALSE,143,2007,"KLT","E","1",4.94,494
"787","KLT_E_2007_2",2,1,1,2,1,1,"KLT_E_2007","CW",6.55,"M. Cloudy","1-3","None",FALSE,150,2007,"KLT","E","2",4.94,494
"788","KLT_E_2007_3",27,7,18,12,5,8,"KLT_E_2007","CB",6.41666666666667,"P. Cloudy","1-3","None",FALSE,159,2007,"KLT","E","3",4.94,494
"789","KLT_E_2007_4",21,10,20,9,4,8,"KLT_E_2007","CW",8.05,"Clear","1-3","None",FALSE,166,2007,"KLT","E","4",4.94,494
"790","KLT_E_2007_5",15,6,15,4,2,4,"KLT_E_2007","JF",6.31666666666667,"Clear","0-1","None",FALSE,177,2007,"KLT","E","5",4.94,494
"791","KLT_E_2008_0",40,24,36,11,5,8,"KLT_E_2008","SR",9.33333333333333,"Overcast","4-7","None",FALSE,161,2008,"KLT","E","0",4.94,494
"792","KLT_E_2008_1",12,5,9,8,3,5,"KLT_E_2008","CW",8.28333333333333,"M. Cloudy","8-12","None",FALSE,134,2008,"KLT","E","1",4.94,494
"793","KLT_E_2008_2",3,1,1,2,1,1,"KLT_E_2008","SR",8.33333333333333,"M. Cloudy","8-12","None",FALSE,140,2008,"KLT","E","2",4.94,494
"794","KLT_E_2008_3",14,8,14,7,3,7,"KLT_E_2008","CW",7.78333333333333,"M. Cloudy","4-7","Drizzle/Mist",FALSE,146,2008,"KLT","E","3",4.94,494
"795","KLT_E_2008_4",11,7,11,8,5,8,"KLT_E_2008","CW",9.03333333333333,"Clear","0-1","None",FALSE,153,2008,"KLT","E","4",4.94,494
"796","KLT_E_2008_5",7,3,6,5,2,4,"KLT_E_2008","FP",8.63333333333333,"P. Cloudy","1-3","None",FALSE,170,2008,"KLT","E","5",4.94,494
"797","KLT_E_2009_0",16,5,13,9,3,7,"KLT_E_2009","SR",7.88333333333333,"M. Cloudy","4-7","None",FALSE,161,2009,"KLT","E","0",4.94,494
"798","KLT_E_2009_1",13,3,7,11,3,6,"KLT_E_2009","SR",6.48333333333333,"P. Cloudy","0-1","None",FALSE,134,2009,"KLT","E","1",4.94,494
"799","KLT_E_2009_2",13,12,13,5,4,5,"KLT_E_2009","FP",6.41666666666667,"P. Cloudy","1-3","None",FALSE,174,2009,"KLT","E","2",4.94,494
"800","KLT_E_2009_3",16,10,14,5,2,4,"KLT_E_2009","EH",6.53333333333333,"P. Cloudy","0-1","None",FALSE,187,2009,"KLT","E","3",4.94,494
"801","KLT_E_2009_4",9,5,8,5,3,4,"KLT_E_2009","FP",8.13333333333333,"M. Cloudy","1-3","None",FALSE,201,2009,"KLT","E","4",4.94,494
"802","KLT_E_2009_5",5,3,5,3,2,3,"KLT_E_2009","EH",8.01666666666667,"Clear","1-3","None",FALSE,203,2009,"KLT","E","5",4.94,494
"803","KLT_E_2010_0",6,1,4,3,1,2,"KLT_E_2010","TL",6.91666666666667,"Clear","0-1","None",FALSE,195,2010,"KLT","E","0",3,300
"804","KLT_E_2010_1",6,2,5,4,2,4,"KLT_E_2010","SR",8.01666666666667,"Clear","1-3","None",FALSE,139,2010,"KLT","E","1",3,300
"805","KLT_E_2010_2",5,3,5,5,3,5,"KLT_E_2010","SR",8.06666666666667,"Clear","4-7","None",FALSE,149,2010,"KLT","E","2",3,300
"806","KLT_E_2010_3",9,5,8,6,3,5,"KLT_E_2010","SR",7.9,"P. Cloudy","8-12","None",FALSE,168,2010,"KLT","E","3",3,300
"807","KLT_E_2010_4",23,15,23,7,4,7,"KLT_E_2010","TL",6.56666666666667,"Clear","0-1","None",FALSE,181,2010,"KLT","E","4",3,300
"808","KLT_E_2010_5",10,3,8,5,2,4,"KLT_E_2010","TL",6.76666666666667,"Clear","0-1","None",FALSE,190,2010,"KLT","E","5",3,300
"809","KLT_E_2011_1",1,NA,NA,NA,NA,NA,"KLT_E_2011","CP",8.78333333333333,"Clear","4-7","None",FALSE,143,2011,"KLT","E","1",3,300
"810","KLT_E_2011_2",6,4,4,5,3,3,"KLT_E_2011","SR",7.25,"Overcast","4-7","None",FALSE,148,2011,"KLT","E","2",3,300
"811","KLT_E_2011_3",4,3,3,2,1,1,"KLT_E_2011","CP",7.4,"M. Cloudy","4-7","None",FALSE,162,2011,"KLT","E","3",3,300
"812","KLT_E_2011_4",6,2,6,4,2,4,"KLT_E_2011","CP",6.61666666666667,"M. Cloudy","8-12","None",FALSE,172,2011,"KLT","E","4",3,300
"813","KLT_E_2011_5",9,4,7,4,1,3,"KLT_E_2011","CD",7.56666666666667,"Clear","4-7","None",FALSE,183,2011,"KLT","E","5",3,300
"814","KLT_E_2012_1",4,3,4,2,1,2,"KLT_E_2012","SR",7.53333333333333,"P. Cloudy","8-12","None",FALSE,138,2012,"KLT","E","1",3,300
"815","KLT_E_2012_2",5,3,3,1,1,1,"KLT_E_2012","CD",6.68333333333333,"Overcast","4-7","None",FALSE,147,2012,"KLT","E","2",3,300
"816","KLT_E_2012_3",4,3,4,2,1,2,"KLT_E_2012","SR",8.76666666666667,"Clear","4-7","None",FALSE,157,2012,"KLT","E","3",3,300
"817","KLT_E_2012_4",6,3,5,4,2,3,"KLT_E_2012","SR",7.95,"P. Cloudy","1-3","None",FALSE,173,2012,"KLT","E","4",3,300
"818","KLT_E_2012_5",9,4,5,6,2,3,"KLT_E_2012","CD",7.41666666666667,"P. Cloudy","1-3","None",FALSE,181,2012,"KLT","E","5",3,300
"819","KLT_E_2013_1",10,10,10,3,3,3,"KLT_E_2013","SR",6.96666666666667,"Clear","4-7","None",FALSE,144,2013,"KLT","E","1",3,300
"820","KLT_E_2013_2",9,9,9,4,4,4,"KLT_E_2013","AM",6.31666666666667,"P. Cloudy","0-1","None",FALSE,156,2013,"KLT","E","2",3,300
"821","KLT_E_2013_3",5,4,4,4,3,3,"KLT_E_2013","SR",8.08333333333333,"P. Cloudy","1-3","None",FALSE,168,2013,"KLT","E","3",3,300
"822","KLT_E_2013_4",2,2,2,2,2,2,"KLT_E_2013","SR",6.41666666666667,"P. Cloudy","1-3","None",FALSE,177,2013,"KLT","E","4",3,300
"823","KLT_E_2013_5",11,9,9,3,2,2,"KLT_E_2013","AM",6.33333333333333,"P. Cloudy","1-3","None",FALSE,189,2013,"KLT","E","5",3,300
"824","KLT_E_2015_1",15,6,15,8,3,8,"KLT_E_2015","SBN",8.66666666666667,"Overcast","8-12","None",FALSE,145,2015,"KLT","E","1",3,300
"825","KLT_E_2015_2",11,6,11,5,3,5,"KLT_E_2015","BSV",6.36666666666667,"Clear","4-7","None",FALSE,161,2015,"KLT","E","2",3,300
"826","KLT_E_2015_3",4,3,3,3,2,2,"KLT_E_2015","SR",6.21666666666667,"Clear","1-3","None",FALSE,174,2015,"KLT","E","3",3,300
"827","KLT_E_2015_4",7,1,6,4,1,3,"KLT_E_2015","BSV",6.51666666666667,"P. Cloudy","1-3","None",FALSE,195,2015,"KLT","E","4",3,300
"828","KLT_E_2015_5",84,4,84,3,2,3,"KLT_E_2015","SR",6.31666666666667,"M. Cloudy","4-7","None",FALSE,215,2015,"KLT","E","5",3,300
"829","KLT_E_2016_1",8,5,8,3,1,3,"KLT_E_2016","SBN",8.48333333333333,"P. Cloudy","1-3","None",FALSE,151,2016,"KLT","E","1",3,300
"830","KLT_E_2016_2",16,6,16,6,3,6,"KLT_E_2016","JJC",8.51666666666667,"Clear","0-1","None",FALSE,165,2016,"KLT","E","2",3,300
"831","KLT_E_2016_3",4,2,3,3,1,2,"KLT_E_2016","SR",6.58333333333333,"P. Cloudy","8-12","None",FALSE,177,2016,"KLT","E","3",3,300
"832","KLT_E_2016_4",13,4,8,9,2,5,"KLT_E_2016","SBN",7.33333333333333,"P. Cloudy","8-12","None",FALSE,192,2016,"KLT","E","4",3,300
"833","KLT_E_2016_5",10,5,6,6,3,4,"KLT_E_2016","ACW",6.6,"P. Cloudy","1-3","None",FALSE,210,2016,"KLT","E","5",3,300
"834","KLT_E_2017_1",32,16,28,12,6,10,"KLT_E_2017","ALL",9.35,"P. Cloudy","0-1","None",FALSE,146,2017,"KLT","E","1",3,300
"835","KLT_E_2017_2",8,7,8,5,4,5,"KLT_E_2017","JJC",6.06666666666667,"Clear","4-7","None",FALSE,162,2017,"KLT","E","2",3,300
"836","KLT_E_2017_3",13,5,10,8,2,6,"KLT_E_2017","ALL",6.43333333333333,"Clear","1-3","None",FALSE,178,2017,"KLT","E","3",3,300
"837","KLT_E_2017_4",9,5,6,4,2,3,"KLT_E_2017","JJC",6.38333333333333,"Clear","0-1","None",FALSE,190,2017,"KLT","E","4",3,300
"838","KLT_E_2017_5",19,10,14,7,3,4,"KLT_E_2017","JD",6.61666666666667,"Clear","1-3","None",FALSE,205,2017,"KLT","E","5",3,300
"839","KLT_E_2018_1",14,11,14,6,4,6,"KLT_E_2018","JJC",6.4,"Clear","0-1","None",FALSE,146,2018,"KLT","E","1",3,300
"840","KLT_E_2018_2",11,7,9,4,2,3,"KLT_E_2018","TMS",6.46666666666667,"P. Cloudy","0-1","None",FALSE,161,2018,"KLT","E","2",3,300
"841","KLT_E_2018_3",5,3,5,2,1,2,"KLT_E_2018","SR",7.1,"P. Cloudy","4-7","None",FALSE,175,2018,"KLT","E","3",3,300
"842","KLT_E_2018_4",7,4,5,5,2,3,"KLT_E_2018","TMS",7.56666666666667,"Clear","0-1","None",FALSE,190,2018,"KLT","E","4",3,300
"843","KLT_E_2018_5",9,5,8,6,3,5,"KLT_E_2018","TMS",7.8,"Clear","1-3","None",FALSE,202,2018,"KLT","E","5",3,300
"844","KLT_E_2021_1",17,7,12,11,4,8,"KLT_E_2021","WPT",6.61666666666667,"P. Cloudy","4-7","None",FALSE,150,2021,"KLT","E","1",3,300
"845","KLT_E_2021_2",9,6,7,5,3,4,"KLT_E_2021","JJC",8.3,"Clear","1-3","None",FALSE,166,2021,"KLT","E","2",3,300
"846","KLT_E_2021_3",24,13,22,10,5,8,"KLT_E_2021","HKG",7.73333333333333,"M. Cloudy","0-1","None",FALSE,179,2021,"KLT","E","3",3,300
"847","KLT_E_2021_4",11,8,10,5,2,4,"KLT_E_2021","JNA",7.25,"P. Cloudy","0-1","None",FALSE,187,2021,"KLT","E","4",3,300
"848","KLT_E_2021_5",19,12,18,4,2,4,"KLT_E_2021","JEM",6.75,"M. Cloudy","1-3","None",FALSE,199,2021,"KLT","E","5",3,300
"849","KLT_E_2022_1",18,12,16,9,4,7,"KLT_E_2022","WPT",6.4,"M. Cloudy","1-3","None",FALSE,155,2022,"KLT","E","1",3,300
"850","KLT_E_2022_2",12,7,10,8,5,7,"KLT_E_2022","NGP",6.43333333333333,"Clear","1-3","None",FALSE,166,2022,"KLT","E","2",3,300
"851","KLT_E_2022_3",12,11,11,4,3,3,"KLT_E_2022","JJC",6.26666666666667,"P. Cloudy","1-3","None",FALSE,177,2022,"KLT","E","3",3,300
"852","KLT_E_2022_4",12,9,11,5,3,5,"KLT_E_2022","HKG",7.16666666666667,"Overcast","1-3","None",FALSE,192,2022,"KLT","E","4",3,300
"853","KLT_E_2022_5",16,13,16,6,5,6,"KLT_E_2022","NGP",6.63333333333333,"M. Cloudy","8-12","None",FALSE,196,2022,"KLT","E","5",3,300
"854","KLT_E_2023_1",14,10,14,5,2,5,"KLT_E_2023","WPT",6.71666666666667,"Clear","4-7","None",FALSE,154,2023,"KLT","E","1",3,300
"855","KLT_E_2023_2",12,9,11,4,2,3,"KLT_E_2023","JJC",6.8,"Clear","1-3","None",FALSE,172,2023,"KLT","E","2",3,300
"856","KLT_E_2023_3",12,9,12,3,1,3,"KLT_E_2023","HKG",8,"M. Cloudy","0-1","None",FALSE,178,2023,"KLT","E","3",3,300
"857","KLT_E_2023_4",12,7,10,5,1,3,"KLT_E_2023","JLS",8.06666666666667,"Clear","4-7","None",FALSE,191,2023,"KLT","E","4",3,300
"858","KLT_E_2023_5",16,10,15,4,2,4,"KLT_E_2023","JLS",6.4,"M. Cloudy","0-1","None",FALSE,194,2023,"KLT","E","5",3,300
"859","KLT_S_2007_1",17,5,16,8,4,7,"KLT_S_2007","FP",7.53333333333333,"M. Cloudy","4-7","None",FALSE,142,2007,"KLT","S","1",5.65,565
"860","KLT_S_2007_2",22,6,19,10,4,7,"KLT_S_2007","JF",6.25,"Overcast","4-7","None",FALSE,150,2007,"KLT","S","2",5.65,565
"861","KLT_S_2007_3",26,2,21,8,1,4,"KLT_S_2007","CB",6.5,"Clear","1-3","None",FALSE,159,2007,"KLT","S","3",5.65,565
"862","KLT_S_2007_4",17,6,16,7,4,6,"KLT_S_2007","CW",8.26666666666667,"Clear","1-3","None",FALSE,166,2007,"KLT","S","4",5.65,565
"863","KLT_S_2007_5",18,3,14,8,3,5,"KLT_S_2007","JF",7.26666666666667,"Clear","0-1","None",FALSE,177,2007,"KLT","S","5",5.65,565
"864","KLT_S_2008_0",42,18,30,15,6,9,"KLT_S_2008","JF",6.55,"P. Cloudy","1-3","None",FALSE,187,2008,"KLT","S","0",5.65,565
"865","KLT_S_2008_1",26,9,21,11,4,9,"KLT_S_2008","CW",7.9,"M. Cloudy","8-12","None",FALSE,134,2008,"KLT","S","1",5.65,565
"866","KLT_S_2008_2",12,2,10,9,2,7,"KLT_S_2008","JF",8.13333333333333,"P. Cloudy","4-7","None",FALSE,140,2008,"KLT","S","2",5.65,565
"867","KLT_S_2008_3",22,7,18,14,5,10,"KLT_S_2008","CW",7.46666666666667,"M. Cloudy","4-7","Drizzle/Mist",FALSE,146,2008,"KLT","S","3",5.65,565
"868","KLT_S_2008_4",11,2,9,5,1,4,"KLT_S_2008","JF",8.91666666666667,"Clear","0-1","None",FALSE,153,2008,"KLT","S","4",5.65,565
"869","KLT_S_2008_5",15,4,11,9,4,7,"KLT_S_2008","CW",5.83333333333333,"P. Cloudy","1-3","None",FALSE,176,2008,"KLT","S","5",5.65,565
"870","KLT_S_2009_0",16,3,13,5,1,4,"KLT_S_2009","EH",7,"Overcast","0-1","None",FALSE,196,2009,"KLT","S","0",5.65,565
"871","KLT_S_2009_1",11,NA,7,7,NA,4,"KLT_S_2009","SR",7.33333333333333,"P. Cloudy","1-3","None",FALSE,134,2009,"KLT","S","1",5.65,565
"872","KLT_S_2009_2",12,6,11,8,4,7,"KLT_S_2009","SR",7.43333333333333,"Clear","1-3","None",FALSE,168,2009,"KLT","S","2",5.65,565
"873","KLT_S_2009_3",15,11,15,5,3,5,"KLT_S_2009","EH",7.48333333333333,"P. Cloudy","0-1","None",FALSE,187,2009,"KLT","S","3",5.65,565
"874","KLT_S_2009_4",11,4,9,7,3,5,"KLT_S_2009","FP",7.7,"P. Cloudy","4-7","None",FALSE,201,2009,"KLT","S","4",5.65,565
"875","KLT_S_2009_5",7,2,6,5,1,4,"KLT_S_2009","EH",8.7,"Clear","1-3","None",FALSE,203,2009,"KLT","S","5",5.65,565
"876","KLT_S_2010_1",3,NA,2,1,NA,1,"KLT_S_2010","SR",8.71666666666667,"Clear","1-3","None",FALSE,139,2010,"KLT","S","1",3,300
"877","KLT_S_2010_2",4,3,4,2,1,2,"KLT_S_2010","SR",9.06666666666667,"Clear","4-7","None",FALSE,149,2010,"KLT","S","2",3,300
"878","KLT_S_2010_3",2,1,2,2,1,2,"KLT_S_2010","SR",8.53333333333333,"P. Cloudy","8-12","None",FALSE,168,2010,"KLT","S","3",3,300
"879","KLT_S_2010_4",9,4,8,8,3,7,"KLT_S_2010","TL",7.81666666666667,"Clear","0-1","None",FALSE,181,2010,"KLT","S","4",3,300
"880","KLT_S_2010_5",6,2,4,5,2,4,"KLT_S_2010","TL",7.76666666666667,"Clear","0-1","None",FALSE,190,2010,"KLT","S","5",3,300
"881","KLT_S_2011_1",2,2,2,2,2,2,"KLT_S_2011","CP",9.63333333333333,"Clear","4-7","None",FALSE,143,2011,"KLT","S","1",3,300
"882","KLT_S_2011_2",3,2,3,3,2,3,"KLT_S_2011","SR",8.15,"Overcast","4-7","None",FALSE,148,2011,"KLT","S","2",3,300
"883","KLT_S_2011_3",4,1,3,4,1,3,"KLT_S_2011","CP",7.95,"M. Cloudy","4-7","None",FALSE,162,2011,"KLT","S","3",3,300
"884","KLT_S_2011_4",4,3,4,2,1,2,"KLT_S_2011","CP",7.18333333333333,"P. Cloudy","8-12","None",FALSE,172,2011,"KLT","S","4",3,300
"885","KLT_S_2011_5",6,3,5,4,2,3,"KLT_S_2011","CD",8.23333333333333,"Clear","4-7","None",FALSE,183,2011,"KLT","S","5",3,300
"886","KLT_S_2012_1",5,3,5,3,1,3,"KLT_S_2012","SR",8.33333333333333,"P. Cloudy","8-12","None",FALSE,138,2012,"KLT","S","1",3,300
"887","KLT_S_2012_2",11,4,11,5,2,5,"KLT_S_2012","CD",7.68333333333333,"M. Cloudy","4-7","None",FALSE,147,2012,"KLT","S","2",3,300
"888","KLT_S_2012_3",6,4,6,3,1,3,"KLT_S_2012","SR",9.58333333333333,"Clear","4-7","None",FALSE,157,2012,"KLT","S","3",3,300
"889","KLT_S_2012_4",6,4,5,3,1,2,"KLT_S_2012","SR",8.75,"P. Cloudy","1-3","None",FALSE,173,2012,"KLT","S","4",3,300
"890","KLT_S_2012_5",13,8,13,3,1,3,"KLT_S_2012","CD",8.33333333333333,"M. Cloudy","0-1","None",FALSE,181,2012,"KLT","S","5",3,300
"891","KLT_S_2013_1",7,5,7,4,3,4,"KLT_S_2013","SR",7.5,"Clear","4-7","None",FALSE,144,2013,"KLT","S","1",3,300
"892","KLT_S_2013_2",17,6,15,8,3,6,"KLT_S_2013","AM",7.5,"P. Cloudy","0-1","None",FALSE,156,2013,"KLT","S","2",3,300
"893","KLT_S_2013_3",6,3,4,3,1,2,"KLT_S_2013","SR",8.85,"P. Cloudy","1-3","None",FALSE,168,2013,"KLT","S","3",3,300
"894","KLT_S_2013_4",6,5,6,4,3,4,"KLT_S_2013","SR",7.23333333333333,"P. Cloudy","4-7","None",FALSE,177,2013,"KLT","S","4",3,300
"895","KLT_S_2013_5",18,13,17,7,3,6,"KLT_S_2013","AM",7.65,"Overcast","1-3","None",FALSE,189,2013,"KLT","S","5",3,300
"896","KLT_S_2015_1",5,3,4,4,2,3,"KLT_S_2015","SBN",9.88333333333333,"Overcast","8-12","None",FALSE,145,2015,"KLT","S","1",3,300
"897","KLT_S_2015_2",10,1,5,6,1,3,"KLT_S_2015","BSV",7.18333333333333,"Clear","4-7","None",FALSE,161,2015,"KLT","S","2",3,300
"898","KLT_S_2015_3",7,4,7,6,4,6,"KLT_S_2015","SR",6.86666666666667,"Clear","4-7","None",FALSE,174,2015,"KLT","S","3",3,300
"899","KLT_S_2015_4",11,1,8,5,1,3,"KLT_S_2015","BSV",7.45,"P. Cloudy","1-3","None",FALSE,195,2015,"KLT","S","4",3,300
"900","KLT_S_2015_5",2,2,2,1,1,1,"KLT_S_2015","SR",6.95,"M. Cloudy","4-7","None",FALSE,215,2015,"KLT","S","5",3,300
"901","KLT_S_2016_1",6,2,5,3,1,2,"KLT_S_2016","SBN",9.51666666666667,"Clear","1-3","None",FALSE,151,2016,"KLT","S","1",3,300
"902","KLT_S_2016_2",11,4,11,3,2,3,"KLT_S_2016","JJC",9.85,"Clear","0-1","None",FALSE,165,2016,"KLT","S","2",3,300
"903","KLT_S_2016_3",3,1,3,2,1,2,"KLT_S_2016","SR",7.3,"P. Cloudy","4-7","None",FALSE,177,2016,"KLT","S","3",3,300
"904","KLT_S_2016_4",7,3,5,3,1,2,"KLT_S_2016","SBN",8.61666666666667,"M. Cloudy","4-7","None",FALSE,192,2016,"KLT","S","4",3,300
"905","KLT_S_2016_5",12,6,10,7,3,5,"KLT_S_2016","ACW",8.55,"P. Cloudy","1-3","None",FALSE,210,2016,"KLT","S","5",3,300
"906","KLT_S_2017_1",16,7,13,9,3,6,"KLT_S_2017","ALL",6.03333333333333,"Clear","0-1","None",FALSE,148,2017,"KLT","S","1",3,300
"907","KLT_S_2017_2",21,13,19,7,3,5,"KLT_S_2017","JJC",7.01666666666667,"Clear","4-7","None",FALSE,162,2017,"KLT","S","2",3,300
"908","KLT_S_2017_3",9,4,6,7,3,5,"KLT_S_2017","ALL",7.58333333333333,"Clear","1-3","None",FALSE,178,2017,"KLT","S","3",3,300
"909","KLT_S_2017_4",5,4,4,2,1,1,"KLT_S_2017","JJC",7.53333333333333,"Clear","0-1","None",FALSE,190,2017,"KLT","S","4",3,300
"910","KLT_S_2017_5",19,6,16,7,3,5,"KLT_S_2017","JD",7.78333333333333,"Clear","1-3","None",FALSE,205,2017,"KLT","S","5",3,300
"911","KLT_S_2018_1",15,4,13,6,2,5,"KLT_S_2018","JJC",7.6,"Clear","0-1","None",FALSE,146,2018,"KLT","S","1",3,300
"912","KLT_S_2018_2",9,5,8,6,3,5,"KLT_S_2018","TMS",7.18333333333333,"P. Cloudy","0-1","None",FALSE,161,2018,"KLT","S","2",3,300
"913","KLT_S_2018_3",4,1,4,3,1,3,"KLT_S_2018","SR",8.23333333333333,"P. Cloudy","4-7","None",FALSE,175,2018,"KLT","S","3",3,300
"914","KLT_S_2018_4",13,3,9,8,3,6,"KLT_S_2018","TMS",8.35,"Clear","1-3","None",FALSE,190,2018,"KLT","S","4",3,300
"915","KLT_S_2018_5",11,4,6,4,1,2,"KLT_S_2018","TMS",8.45,"Clear","4-7","None",FALSE,202,2018,"KLT","S","5",3,300
"916","KLT_S_2021_1",24,8,22,8,3,6,"KLT_S_2021","WPT",8.5,"P. Cloudy","4-7","None",FALSE,150,2021,"KLT","S","1",3,300
"917","KLT_S_2021_2",9,5,7,8,4,6,"KLT_S_2021","JJC",9.35,"Clear","1-3","None",FALSE,166,2021,"KLT","S","2",3,300
"918","KLT_S_2021_3",22,14,21,6,3,5,"KLT_S_2021","HKG",9.3,"M. Cloudy","0-1","None",FALSE,179,2021,"KLT","S","3",3,300
"919","KLT_S_2021_4",16,9,15,5,2,4,"KLT_S_2021","JNA",8.75,"Clear","1-3","None",FALSE,187,2021,"KLT","S","4",3,300
"920","KLT_S_2021_5",25,15,24,7,4,6,"KLT_S_2021","JEM",7.91666666666667,"Clear","0-1","None",FALSE,199,2021,"KLT","S","5",3,300
"921","KLT_S_2022_1",20,13,17,10,4,7,"KLT_S_2022","WPT",7.68333333333333,"M. Cloudy","1-3","None",FALSE,155,2022,"KLT","S","1",3,300
"922","KLT_S_2022_2",17,12,15,7,3,5,"KLT_S_2022","NGP",7.71666666666667,"Clear","1-3","None",FALSE,166,2022,"KLT","S","2",3,300
"923","KLT_S_2022_3",6,5,5,4,3,3,"KLT_S_2022","JJC",7.41666666666667,"P. Cloudy","0-1","None",FALSE,177,2022,"KLT","S","3",3,300
"924","KLT_S_2022_4",12,7,9,6,3,4,"KLT_S_2022","HKG",8.26666666666667,"M. Cloudy","0-1","None",FALSE,192,2022,"KLT","S","4",3,300
"925","KLT_S_2022_5",6,3,3,5,2,2,"KLT_S_2022","NGP",7.61666666666667,"M. Cloudy","8-12","None",FALSE,196,2022,"KLT","S","5",3,300
"926","KLT_S_2023_1",19,3,10,12,2,4,"KLT_S_2023","WPT",7.95,"Clear","4-7","None",FALSE,154,2023,"KLT","S","1",3,300
"927","KLT_S_2023_2",11,6,6,6,2,2,"KLT_S_2023","JJC",7.58333333333333,"Clear","4-7","None",FALSE,172,2023,"KLT","S","2",3,300
"928","KLT_S_2023_3",9,4,4,6,3,3,"KLT_S_2023","HKG",9.26666666666667,"M. Cloudy","0-1","None",FALSE,178,2023,"KLT","S","3",3,300
"929","KLT_S_2023_4",3,1,2,3,1,2,"KLT_S_2023","JLS",8.95,"Clear","4-7","None",FALSE,191,2023,"KLT","S","4",3,300
"930","KLT_S_2023_5",11,3,10,4,1,3,"KLT_S_2023","HKG",7.45,"Clear","0-1","None",FALSE,194,2023,"KLT","S","5",3,300
"931","KLT_W_2007_2",21,15,21,6,4,6,"KLT_W_2007","JF",6.76666666666667,"Overcast","8-12","Drizzle/Mist",FALSE,150,2007,"KLT","W","2",6.76,676
"932","KLT_W_2007_3",24,13,22,9,4,7,"KLT_W_2007","CB",6.2,"Clear","8-12","None",FALSE,159,2007,"KLT","W","3",6.76,676
